name,datetime,temp,precip,demand_colombo,demand_gampaha,demand_kalutara,precip_cluster,precip_encoded,demand_scaled
"Colombo,Sri Lanka",2022-09-04,26.9,31.39,4874.46235269394,5160.390151840021,2806.171415228562,1,1,0.25344651701313015
"Colombo,Sri Lanka",2022-09-05,26.0,62.102,4826.675420453975,5109.8001181758,2778.661032837539,1,1,0.24552732457363358
"Colombo,Sri Lanka",2022-09-06,27.1,4.051,5348.252047693036,5661.971556969837,3078.9266449825745,0,0,0.3319623705043555
"Colombo,Sri Lanka",2022-09-07,27.2,1.007,6569.533092059486,6954.890902319685,3782.00397099117,0,0,0.5343515836156072
"Colombo,Sri Lanka",2022-09-08,27.3,0.0,6229.398765175588,6594.8048653879705,3586.192585780224,0,0,0.47798493558835586
"Colombo,Sri Lanka",2022-09-09,28.0,0.0,5225.5683368580285,5532.091425095546,3008.2990562252016,0,0,0.3116313747749112
"Colombo,Sri Lanka",2022-09-10,28.0,4.7,5231.548801640826,5538.422693927999,3011.741940405853,0,0,0.3126224501436916
"Colombo,Sri Lanka",2022-09-11,28.0,0.0,5694.37281683578,6028.395190838789,3278.184355537772,0,0,0.3893210844804663
"Colombo,Sri Lanka",2022-09-12,28.2,0.0,6552.8091103322095,6937.185919829197,3772.376168768848,0,0,0.5315801056519691
"Colombo,Sri Lanka",2022-09-13,28.2,0.057,5217.489777983512,5523.5389914852885,3003.6483236213526,0,0,0.31029260579849227
"Colombo,Sri Lanka",2022-09-14,28.0,1.042,5127.246825889514,5428.002538936534,2951.6965032422167,0,0,0.2953376532530565
"Colombo,Sri Lanka",2022-09-15,27.8,0.0,5065.414817436339,5362.543568407423,2916.1005334484244,0,0,0.2850909278218776
"Colombo,Sri Lanka",2022-09-16,27.9,0.0,4730.906291756582,5008.413332757876,2723.527856711264,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-09-17,28.0,0.0,4796.45927904763,5077.811548512577,2761.265950845342,0,0,0.2405199422755967
"Colombo,Sri Lanka",2022-09-18,28.6,0.0,4730.906291756582,5008.413332757876,2723.527856711264,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-09-19,28.7,0.0,4635.33242727665,4907.233265429434,2668.507091929219,0,0,0.21381819586640827
"Colombo,Sri Lanka",2022-09-20,28.9,0.038,4636.127431590606,4908.074903365183,2668.964766687866,0,0,0.21394994301688086
"Colombo,Sri Lanka",2022-09-21,28.6,3.043,4745.439528513448,5023.799064846471,2731.8944724746066,0,0,0.23206501111018096
"Colombo,Sri Lanka",2022-09-22,28.4,0.394,4826.480156236512,5109.593400086318,2778.54862149331,0,0,0.24549496562439466
"Colombo,Sri Lanka",2022-09-23,28.7,0.009,4778.693223996547,5059.003366422097,2751.038239102288,0,0,0.2375757731848982
"Colombo,Sri Lanka",2022-09-24,28.6,0.0,4730.906291756582,5008.413332757876,2723.527856711264,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-09-25,28.7,0.0,4444.184698316788,4704.873130772549,2558.465562365127,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-09-26,28.6,0.049,4396.397766076822,4654.283097108329,2530.955179974104,0,0,0.17422223366892509
"Colombo,Sri Lanka",2022-09-27,28.6,0.0,4301.353904472862,4553.664121737053,2476.239531697824,0,0,0.15847168022358038
"Colombo,Sri Lanka",2022-09-28,29.0,0.582,4486.626770726716,4749.804784079263,2582.898970971509,0,0,0.18917487486084394
"Colombo,Sri Lanka",2022-09-29,28.6,1.373,4545.253855773884,4811.870835762132,2616.649903549051,0,0,0.19889048427313794
"Colombo,Sri Lanka",2022-09-30,28.1,6.948,4396.523293073763,4654.41598730871,2531.02744440968,0,0,0.17424303585057876
"Colombo,Sri Lanka",2022-10-01,27.9,9.445,4444.184698316788,4704.873130772549,2558.465562365127,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-10-02,28.4,0.089,4396.397766076822,4654.283097108329,2530.955179974104,0,0,0.17422223366892509
"Colombo,Sri Lanka",2022-10-03,28.1,0.421,4444.868123077908,4705.596644085737,2558.859002069929,0,0,0.18225468243075804
"Colombo,Sri Lanka",2022-10-04,28.4,0.43,4444.184698316788,4704.873130772549,2558.465562365127,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-10-05,28.4,0.027,4261.154381825733,4511.106562406993,2453.097132968277,0,0,0.15180986409736597
"Colombo,Sri Lanka",2022-10-06,28.2,0.703,4463.334539072237,4725.146269119615,2569.489903481316,0,0,0.18531491448734905
"Colombo,Sri Lanka",2022-10-07,28.2,0.001,4780.026201154531,5060.41453378805,2751.805618584831,0,0,0.23779667254245718
"Colombo,Sri Lanka",2022-10-08,28.0,0.0,4910.426833563346,5198.464248933406,2826.8757495483223,0,0,0.2594065071535565
"Colombo,Sri Lanka",2022-10-09,27.7,0.052,4540.999885322019,4807.367334526986,2614.200942121201,0,0,0.19818552145043378
"Colombo,Sri Lanka",2022-10-10,28.1,0.857,4688.9912334846,4964.039607355937,2699.3978440288465,0,0,0.22271046813658812
"Colombo,Sri Lanka",2022-10-11,27.8,2.557,4545.755963761646,4812.402396563657,2616.938961291354,0,0,0.1989736929997522
"Colombo,Sri Lanka",2022-10-12,25.9,43.872,4540.135143787541,4806.451868702136,2613.7031204539007,1,1,0.19804221753237583
"Colombo,Sri Lanka",2022-10-13,25.6,204.772,4645.137480482099,4917.613466637,2674.151747285869,2,2,0.21544307738890345
"Colombo,Sri Lanka",2022-10-14,25.7,116.117,4635.346374720755,4907.248031007254,2668.5151213109493,2,2,0.2138205072199254
"Colombo,Sri Lanka",2022-10-15,25.8,7.005,4730.906291756582,5008.413332757876,2723.527856711264,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-10-16,27.1,6.869,4874.992355569911,5160.951243797187,2806.476531734327,0,0,0.2535343484467786
"Colombo,Sri Lanka",2022-10-17,26.3,77.474,4695.072319114152,4970.477399285522,2702.898654463412,1,1,0.22371821827002747
"Colombo,Sri Lanka",2022-10-18,26.0,62.191,4862.143770811664,5147.348982572439,2799.0797505785945,1,1,0.2514050965675243
"Colombo,Sri Lanka",2022-10-19,27.6,14.512,6346.334136547534,6718.599469832101,3653.510922210034,0,0,0.4973633234754107
"Colombo,Sri Lanka",2022-10-20,27.9,1.34,8733.838689678007,9246.151042086756,5027.969589845463,0,0,0.8930176816893083
"Colombo,Sri Lanka",2022-10-21,26.2,79.918,7449.541100355509,7886.518706777217,4288.614370123238,1,1,0.6801854431946075
"Colombo,Sri Lanka",2022-10-22,25.9,95.313,5879.920646987693,6224.826946000881,3385.0020883370044,1,1,0.42006984580135187
"Colombo,Sri Lanka",2022-10-23,25.6,81.162,5256.793675469932,5565.148389782468,3026.2751213383376,1,1,0.3168060000095754
"Colombo,Sri Lanka",2022-10-24,27.5,13.007,6623.848424386355,7012.392281087867,3813.272677559405,0,0,0.5433526545977689
"Colombo,Sri Lanka",2022-10-25,27.8,1.235,6554.050432857508,6938.5000562551895,3773.090783742876,0,0,0.5317858161149875
"Colombo,Sri Lanka",2022-10-26,27.6,4.388,5124.459329560634,5425.051532740764,2950.0917739506185,0,0,0.2948757127430035
"Colombo,Sri Lanka",2022-10-27,27.0,7.357,4797.382799096548,5078.789240701098,2761.797610621365,0,0,0.2406729868977623
"Colombo,Sri Lanka",2022-10-28,27.6,0.0,6705.722910017666,7099.069386944532,3860.4068689001488,0,0,0.5569207950329671
"Colombo,Sri Lanka",2022-10-29,27.4,1.069,7063.804608726009,7478.155558478393,4066.550347816649,0,0,0.6162616597466393
"Colombo,Sri Lanka",2022-10-30,27.5,9.365,7009.79512392343,7420.977967738123,4035.45771411922,0,0,0.6073112734451729
"Colombo,Sri Lanka",2022-10-31,27.7,0.343,5151.25535842336,5453.4193717856615,2965.5179368370063,0,0,0.2993163181393208
"Colombo,Sri Lanka",2022-11-01,26.0,66.799,4843.705249705543,5127.828888694202,2788.4649079306687,1,1,0.24834948721796724
"Colombo,Sri Lanka",2022-11-02,26.4,18.245,4983.255405446894,5275.564822889573,2868.802313309469,0,0,0.2714755697362594
"Colombo,Sri Lanka",2022-11-03,27.5,0.477,5311.386960432883,5622.944025422922,3057.70384201392,0,0,0.32585313296539864
"Colombo,Sri Lanka",2022-11-04,27.6,16.052,4922.054020716442,5210.77346741476,2833.569386275356,0,0,0.2613333505033877
"Colombo,Sri Lanka",2022-11-05,26.2,43.627,5032.5377029440615,5327.737937432941,2897.173560127472,1,1,0.2796425722921213
"Colombo,Sri Lanka",2022-11-06,26.9,37.311,5100.45876699485,5399.643137364678,2936.274928573961,1,1,0.29089836863017793
"Colombo,Sri Lanka",2022-11-07,26.8,4.485,4879.0510618043145,5165.248026942851,2808.813081817948,0,0,0.25420695232024393
"Colombo,Sri Lanka",2022-11-08,27.1,13.674,6618.320255290945,7006.539838850438,3810.090174757734,0,0,0.5424365331216132
"Colombo,Sri Lanka",2022-11-09,27.1,1.563,5749.968325282238,6087.2518387140335,3310.190044643428,0,0,0.39853430469615847
"Colombo,Sri Lanka",2022-11-10,26.6,1.004,4976.4938837942445,5268.406681699193,2864.909783751901,0,0,0.27035505857052344
"Colombo,Sri Lanka",2022-11-11,26.4,12.4,5145.93839348153,5447.790522583793,2962.4570218158265,0,0,0.29843519715928013
"Colombo,Sri Lanka",2022-11-12,26.4,6.147,6199.55621602204,6563.2118022735,3569.012576512954,0,0,0.47303946454524026
"Colombo,Sri Lanka",2022-11-13,26.8,7.713,5776.955633378396,6115.822177111892,3325.7263247649785,0,0,0.40300660865499516
"Colombo,Sri Lanka",2022-11-14,26.4,132.099,5366.903765444752,5681.717353251896,3089.664222465525,2,2,0.3350533105433874
"Colombo,Sri Lanka",2022-11-15,26.5,3.088,5351.706032600908,5665.628146848583,3080.915064015444,0,0,0.3325347606931879
"Colombo,Sri Lanka",2022-11-16,27.5,0.1,5182.78853705157,5486.802233868757,2983.671221875484,0,0,0.30454195824804
"Colombo,Sri Lanka",2022-11-17,26.9,0.0,5413.926576996993,5731.498444188399,3116.7347094431616,0,0,0.34284587382948495
"Colombo,Sri Lanka",2022-11-18,26.4,0.0,5668.445514491561,6000.947036355261,3263.2583084277503,0,0,0.38502444338892616
"Colombo,Sri Lanka",2022-11-19,26.5,0.0,5581.232146506258,5908.617878245869,3213.0505844659656,0,0,0.37057154984673235
"Colombo,Sri Lanka",2022-11-20,26.7,0.0,5411.926115014008,5729.380638455337,3115.5830666920792,0,0,0.34251435969646615
"Colombo,Sri Lanka",2022-11-21,26.9,0.0,7337.940626353525,7768.371935849293,4224.3672722054025,0,0,0.6616911480278294
"Colombo,Sri Lanka",2022-11-22,27.2,0.0,5490.779982750692,5812.859942029812,3160.9783233608696,0,0,0.3555819269985405
"Colombo,Sri Lanka",2022-11-23,27.3,0.0,4971.235697366857,5262.840058860997,2861.8827068394444,0,0,0.26948367829459086
"Colombo,Sri Lanka",2022-11-24,27.0,0.1,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2022-11-25,27.2,0.0,5495.4972075960295,5817.853871385412,3163.6939749676303,0,0,0.3563636597773473
"Colombo,Sri Lanka",2022-11-26,27.5,0.0,5447.710275356063,5767.263837721191,3136.183592576607,0,0,0.3484444673378505
"Colombo,Sri Lanka",2022-11-27,28.2,0.018,5352.136410876133,5666.083770392749,3081.162827794561,0,0,0.33260608245885737
"Colombo,Sri Lanka",2022-11-28,27.5,2.119,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2022-11-29,28.1,0.058,5113.201749676306,5413.133602071644,2943.6109158394474,0,0,0.2930101202613744
"Colombo,Sri Lanka",2022-11-30,27.3,13.216,5065.414817436339,5362.543568407423,2916.1005334484244,0,0,0.2850909278218776
"Colombo,Sri Lanka",2022-12-01,27.5,0.001,5210.170358566684,5515.790227182101,2999.4346187945584,0,0,0.3090796404920738
"Colombo,Sri Lanka",2022-12-02,27.2,40.892,5113.201749676306,5413.133602071644,2943.6109158394474,1,1,0.2930101202613744
"Colombo,Sri Lanka",2022-12-03,26.2,72.503,4969.840952956409,5261.363501078981,2861.079768666378,1,1,0.2692525429428845
"Colombo,Sri Lanka",2022-12-04,25.9,99.55,4635.583481270531,4907.499045830197,2668.6516208003704,1,1,0.2138598002297153
"Colombo,Sri Lanka",2022-12-05,26.4,8.098,4999.395587013798,5292.651760479876,2878.094028553636,0,0,0.2741503010455405
"Colombo,Sri Lanka",2022-12-06,26.9,5.9,4683.928311274674,4958.679702607223,2696.483178460619,0,0,0.22187144680989435
"Colombo,Sri Lanka",2022-12-07,26.5,0.0,5249.744238721126,5557.685444878513,3022.216842400758,0,0,0.31563777590337994
"Colombo,Sri Lanka",2022-12-08,23.9,3.729,4969.854900400513,5261.3782666568,2861.087798048109,0,0,0.2692548542964015
"Colombo,Sri Lanka",2022-12-09,24.3,9.918,5683.540633996637,6016.927610293183,3271.9483935693847,0,0,0.3875259882811073
"Colombo,Sri Lanka",2022-12-10,25.2,27.719,6602.302611982959,6989.582627408126,3800.8690033673433,1,1,0.5397821087039463
"Colombo,Sri Lanka",2022-12-11,26.1,37.684,7122.899929396684,7540.717311702364,4100.5708382094335,1,1,0.6260548645984345
"Colombo,Sri Lanka",2022-12-12,26.5,7.583,5608.443609954095,5937.42552057298,3228.715908222473,0,0,0.375081000558522
"Colombo,Sri Lanka",2022-12-13,27.0,0.1,5338.852466612624,5652.020612203187,3073.5154152233795,0,0,0.33040468333053474
"Colombo,Sri Lanka",2022-12-14,27.1,15.245,5447.710275356063,5767.263837721191,3136.183592576607,0,0,0.3484444673378505
"Colombo,Sri Lanka",2022-12-15,27.0,3.0,6742.180532660766,7137.665552682273,3881.3950992168143,0,0,0.5629625080298897
"Colombo,Sri Lanka",2022-12-16,26.9,0.037,6637.35353526352,7026.689579154291,3821.047413183745,0,0,0.5455907051890048
"Colombo,Sri Lanka",2022-12-17,26.9,0.0,6455.549597607653,6834.221326952778,3716.3849958519263,0,0,0.5154623771907709
"Colombo,Sri Lanka",2022-12-18,26.4,1.774,6164.453487949089,6526.050006952573,3548.804343278695,0,0,0.4672222830328323
"Colombo,Sri Lanka",2022-12-19,25.4,8.438,5553.473744000323,5879.231214331381,3197.070394240163,0,0,0.3659714610577379
"Colombo,Sri Lanka",2022-12-20,27.4,0.063,5210.170358566684,5515.790227182101,2999.4346187945584,0,0,0.3090796404920738
"Colombo,Sri Lanka",2022-12-21,27.0,0.308,5373.617467289044,5688.824869604037,3093.5292227143027,0,0,0.33616589706849365
"Colombo,Sri Lanka",2022-12-22,26.5,1.738,5250.617946469671,5558.610402860533,3022.7198258134576,0,0,0.31578256569155594
"Colombo,Sri Lanka",2022-12-23,26.9,0.0,5257.078601828067,5565.450029443652,3026.4391501365503,0,0,0.3168532176599954
"Colombo,Sri Lanka",2022-12-24,26.6,0.0,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2022-12-25,25.4,157.41,5520.239973437374,5844.048006438356,3177.9380981578124,2,2,0.3604640009166167
"Colombo,Sri Lanka",2022-12-26,26.6,6.821,6091.055063349273,6448.346153674041,3506.5497219211247,0,0,0.45505878514928955
"Colombo,Sri Lanka",2022-12-27,27.3,0.009,5018.506574174957,5312.883766145872,2889.096002106433,0,0,0.27731735065395613
"Colombo,Sri Lanka",2022-12-28,27.5,3.524,5213.071426940415,5518.861467368692,3001.1047301945346,0,0,0.3095604020236229
"Colombo,Sri Lanka",2022-12-29,27.9,4.0,5471.950933209647,5792.9264119726095,3150.1386580244853,0,0,0.3524615997505057
"Colombo,Sri Lanka",2022-12-30,27.4,0.0,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2022-12-31,26.6,0.0,5399.923343116097,5716.673804056969,3108.673210185584,0,0,0.34052527489835394
"Colombo,Sri Lanka",2023-01-01,26.5,0.0,8168.833706481633,8648.003812697298,4702.702777100236,0,0,0.7993857412931726
"Colombo,Sri Lanka",2023-01-02,26.9,0.0,5495.058859352745,5817.389810368206,3163.4416229703806,0,0,0.3562910172382394
"Colombo,Sri Lanka",2023-01-03,27.0,0.0,5065.54034443328,5362.676458607804,2916.1727978840004,0,0,0.2851117300035313
"Colombo,Sri Lanka",2023-01-04,27.4,0.0,5018.99174598059,5313.397397317186,2889.375309885206,0,0,0.27739775273701384
"Colombo,Sri Lanka",2023-01-05,27.3,0.0,4834.483000414461,5118.065677702694,2783.155766024907,0,0,0.2468211872531494
"Colombo,Sri Lanka",2023-01-06,27.4,0.83,5017.627885196374,5311.953534743203,2888.5901510574017,0,0,0.27717173538238116
"Colombo,Sri Lanka",2023-01-07,26.7,12.142,5399.923343116097,5716.673804056969,3108.673210185584,0,0,0.34052527489835394
"Colombo,Sri Lanka",2023-01-08,26.9,0.19,5447.710275356063,5767.263837721191,3136.183592576607,0,0,0.3484444673378505
"Colombo,Sri Lanka",2023-01-09,27.2,0.0,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2023-01-10,26.5,0.0,5208.775614156236,5514.313669400086,2998.631680621493,0,0,0.30884850514036755
"Colombo,Sri Lanka",2023-01-11,26.0,0.0,5017.627885196374,5311.953534743203,2888.5901510574017,0,0,0.27717173538238116
"Colombo,Sri Lanka",2023-01-12,26.3,0.0,5065.414817436339,5362.543568407423,2916.1005334484244,0,0,0.2850909278218776
"Colombo,Sri Lanka",2023-01-13,25.7,0.0,5029.204263803092,5324.208964333926,2895.2545378938453,0,0,0.2790901588015433
"Colombo,Sri Lanka",2023-01-14,26.9,0.004,5521.486277192709,5845.367416284999,3178.6555807681725,0,0,0.3606705368630341
"Colombo,Sri Lanka",2023-01-15,26.6,0.164,5259.212560776053,5567.709162850136,3027.667645541341,0,0,0.31720685474810617
"Colombo,Sri Lanka",2023-01-16,26.3,54.473,5113.201749676306,5413.133602071644,2943.6109158394474,1,1,0.2930101202613744
"Colombo,Sri Lanka",2023-01-17,25.5,2.381,5447.710275356063,5767.263837721191,3136.183592576607,0,0,0.3484444673378505
"Colombo,Sri Lanka",2023-01-18,26.3,0.0,5686.64493655589,6020.214006042295,3273.7355045317217,0,0,0.38804042953533346
"Colombo,Sri Lanka",2023-01-19,26.7,0.0,5543.284139835993,5868.443905049632,3191.204357358653,0,0,0.36428285221684364
"Colombo,Sri Lanka",2023-01-20,26.0,0.0,5830.005733275788,6171.984107034959,3356.2666517047905,0,0,0.4117980068538235
"Colombo,Sri Lanka",2023-01-21,25.5,0.614,5256.61833617262,5564.962765375588,3026.1741805394386,0,0,0.31677694299393244
"Colombo,Sri Lanka",2023-01-22,26.2,0.018,5402.210723949232,5719.095358819473,3109.990028789412,0,0,0.3409043368751521
"Colombo,Sri Lanka",2023-01-23,27.0,2.14,6303.043262539247,6672.769225646616,3628.588868372613,0,0,0.4901892123518068
"Colombo,Sri Lanka",2023-01-24,26.0,80.432,5958.788462168481,6308.321015153175,3430.405374387525,1,1,0.43313972445694315
"Colombo,Sri Lanka",2023-01-25,26.3,88.208,5543.284139835993,5868.443905049632,3191.204357358653,1,1,0.36428285221684364
"Colombo,Sri Lanka",2023-01-26,26.6,0.013,5352.136410876133,5666.083770392749,3081.162827794561,0,0,0.33260608245885737
"Colombo,Sri Lanka",2023-01-27,26.9,0.033,5686.64493655589,6020.214006042295,3273.7355045317217,0,0,0.38804042953533346
"Colombo,Sri Lanka",2023-01-28,26.9,0.0,5934.143328435867,6282.230239144971,3416.2174568694577,0,0,0.42905556279229307
"Colombo,Sri Lanka",2023-01-29,26.2,0.0,5591.32212606984,5919.299719114616,3218.859268620828,0,0,0.37224364901964746
"Colombo,Sri Lanka",2023-01-30,26.2,0.682,5238.623144539819,5545.912005935204,3015.814557525094,0,0,0.3137948016668818
"Colombo,Sri Lanka",2023-01-31,25.5,6.713,6808.465760767298,7207.83896127253,3919.554735891751,0,0,0.5739472156197305
"Colombo,Sri Lanka",2023-02-01,26.1,2.685,6773.560289403827,7170.885993409347,3899.460061056254,0,0,0.5681627232499213
"Colombo,Sri Lanka",2023-02-02,26.1,4.904,5400.104659889455,5716.865756568631,3108.7775921480825,0,0,0.3405553224940757
"Colombo,Sri Lanka",2023-02-03,26.6,11.822,5257.022812051649,5565.390967132372,3026.4070326096275,0,0,0.3168439722459272
"Colombo,Sri Lanka",2023-02-04,27.1,1.515,5256.5625463962015,5564.903703064308,3026.142063012516,0,0,0.3167676975798641
"Colombo,Sri Lanka",2023-02-05,27.4,0.036,5591.07107207596,5919.033938713854,3218.714739749676,0,0,0.37220204465634044
"Colombo,Sri Lanka",2023-02-06,27.3,0.001,5600.583228955214,5929.104062787195,3224.1907780899824,0,0,0.3737783877549772
"Colombo,Sri Lanka",2023-02-07,27.6,0.176,6019.208790029082,6372.285498270061,3465.188656044722,0,0,0.4431525078928593
"Colombo,Sri Lanka",2023-02-08,27.9,0.0,5676.306891736449,6009.269548825174,3267.7840120875067,0,0,0.38632722128915054
"Colombo,Sri Lanka",2023-02-09,27.7,0.014,5707.256270204286,6042.034366008084,3285.601210147829,0,0,0.39145611474351283
"Colombo,Sri Lanka",2023-02-10,27.5,0.0,5564.810027319241,5891.232465046772,3203.5965610053854,0,0,0.36785009617707054
"Colombo,Sri Lanka",2023-02-11,27.1,0.179,5182.119059734555,5486.09348613339,2983.285811552412,0,0,0.30443101327922106
"Colombo,Sri Lanka",2023-02-12,27.3,0.0,5018.129993184136,5312.485095544728,2888.8792087997053,0,0,0.2772549441089954
"Colombo,Sri Lanka",2023-02-13,26.4,0.018,5065.428764880443,5362.558333985243,2916.108562830155,0,0,0.28509323917539464
"Colombo,Sri Lanka",2023-02-14,27.5,0.0,4924.508770878831,5213.372209111106,2834.982557459951,0,0,0.2617401487223908
"Colombo,Sri Lanka",2023-02-15,27.2,0.0,4778.693223996547,5059.003366422097,2751.038239102288,0,0,0.2375757731848982
"Colombo,Sri Lanka",2023-02-16,27.0,0.0,4874.46235269394,5160.390151840021,2806.171415228562,0,0,0.25344651701313015
"Colombo,Sri Lanka",2023-02-17,27.3,0.0,4969.840952956409,5261.363501078981,2861.079768666378,0,0,0.2692525429428845
"Colombo,Sri Lanka",2023-02-18,28.1,0.026,5163.485274410971,5466.366674165671,2972.558557560257,0,0,0.30134304498042497
"Colombo,Sri Lanka",2023-02-19,27.2,23.454,5065.414817436339,5362.543568407423,2916.1005334484244,0,0,0.2850909278218776
"Colombo,Sri Lanka",2023-02-20,26.6,40.366,5495.748261589909,5818.119651786175,3163.838503838782,1,1,0.3564052641406542
"Colombo,Sri Lanka",2023-02-21,27.2,0.007,4969.840952956409,5261.363501078981,2861.079768666378,0,0,0.2692525429428845
"Colombo,Sri Lanka",2023-02-22,27.2,0.001,5113.201749676306,5413.133602071644,2943.6109158394474,0,0,0.2930101202613744
"Colombo,Sri Lanka",2023-02-23,27.5,0.0,5208.775614156236,5514.313669400086,2998.631680621493,0,0,0.30884850514036755
"Colombo,Sri Lanka",2023-02-24,27.3,52.495,5065.414817436339,5362.543568407423,2916.1005334484244,1,1,0.2850909278218776
"Colombo,Sri Lanka",2023-02-25,27.1,13.032,4683.481993063331,4958.207204116978,2696.2262382452377,0,0,0.2217974834973483
"Colombo,Sri Lanka",2023-02-26,27.5,0.0,5440.325103702742,5759.445464265422,3131.932034950225,0,0,0.3472206056505658
"Colombo,Sri Lanka",2023-02-27,26.9,1.344,5962.925871837473,6312.701118345109,3432.787233125197,0,0,0.4338253709681118
"Colombo,Sri Lanka",2023-02-28,27.5,1.765,5113.2993817850365,5413.236961116385,2943.667121511562,0,0,0.2930262997359938
"Colombo,Sri Lanka",2023-03-01,27.8,0.0,5113.2156971204095,5413.148367649464,2943.618945221178,0,0,0.2930124316148913
"Colombo,Sri Lanka",2023-03-02,28.2,0.0,4969.840952956409,5261.363501078981,2861.079768666378,0,0,0.2692525429428845
"Colombo,Sri Lanka",2023-03-03,28.0,0.45,5797.585895700934,6137.662576076152,3337.6029273991494,0,0,0.40642543070009063
"Colombo,Sri Lanka",2023-03-04,27.5,0.858,5342.751773485832,5656.148645888047,3075.7602009443635,0,0,0.3310508717352334
"Colombo,Sri Lanka",2023-03-05,27.8,6.096,4969.840952956409,5261.363501078981,2861.079768666378,0,0,0.2692525429428845
"Colombo,Sri Lanka",2023-03-06,27.5,16.537,5275.307911272621,5584.748639654587,3036.933552058516,0,0,0.31987415670679664
"Colombo,Sri Lanka",2023-03-07,27.2,7.988,4994.458191800813,5287.424745931544,2875.2516274209843,0,0,0.2733320819005004
"Colombo,Sri Lanka",2023-03-08,28.3,0.011,4826.480156236512,5109.593400086318,2778.54862149331,0,0,0.24549496562439466
"Colombo,Sri Lanka",2023-03-09,28.8,0.0,4635.33242727665,4907.233265429434,2668.507091929219,0,0,0.21381819586640827
"Colombo,Sri Lanka",2023-03-10,27.6,1.7,4737.1826416035965,5015.057842776943,2727.141078490059,0,0,0.23069668982807978
"Colombo,Sri Lanka",2023-03-11,27.0,30.155,4981.807859998051,5274.032366848669,2867.9689781912807,1,1,0.27123568426052436
"Colombo,Sri Lanka",2023-03-12,26.8,40.388,4911.503775497412,5199.604362477947,2827.495732523382,1,1,0.2595849766644095
"Colombo,Sri Lanka",2023-03-13,27.3,1.438,5200.489836112168,5505.541861490787,2993.8616543462176,0,0,0.3074753960545523
"Colombo,Sri Lanka",2023-03-14,27.4,2.868,5224.613933182879,5531.081037698996,3007.7496171039184,0,0,0.31147321215567225
"Colombo,Sri Lanka",2023-03-15,27.4,0.011,4587.698916921833,4856.805653121233,2641.0850327372323,0,0,0.2059244283155992
"Colombo,Sri Lanka",2023-03-16,27.4,14.123,4348.610833836858,4603.693063444108,2503.4447975830813,0,0,0.16630304122942863
"Colombo,Sri Lanka",2023-03-17,28.0,0.2,4945.764675694056,5235.874949709013,2847.2193352174686,0,0,0.2652626514823946
"Colombo,Sri Lanka",2023-03-18,28.2,31.738,5629.360791126783,5959.569668566683,3240.757686709389,1,1,0.37854737044739695
"Colombo,Sri Lanka",2023-03-19,27.8,4.185,5867.6588511278405,6211.845893728711,3377.9431147412256,0,0,0.4180378358664939
"Colombo,Sri Lanka",2023-03-20,27.2,71.845,5085.471242058579,5383.7764693127965,2927.6467843771056,1,1,0.28841465417941403
"Colombo,Sri Lanka",2023-03-21,28.0,0.0,5057.629154888019,5354.301211931391,2911.61841786092,0,0,0.28380069726931745
"Colombo,Sri Lanka",2023-03-22,28.7,0.5,5017.781307081524,5312.115956099224,2888.6784742564387,0,0,0.2771971602710689
"Colombo,Sri Lanka",2023-03-23,27.9,39.532,5214.607638283923,5520.487790297168,3001.98910923944,1,1,0.3098149811038594
"Colombo,Sri Lanka",2023-03-24,27.5,5.148,4733.695780577477,5011.366448321906,2725.133733057395,0,0,0.23011885144881405
"Colombo,Sri Lanka",2023-03-25,27.6,31.302,5077.996408264587,5375.863174285328,2923.3436092967418,1,1,0.2871759337909483
"Colombo,Sri Lanka",2023-03-26,28.6,1.888,4884.850209813754,5171.387343263642,2812.1515840361003,0,0,0.25516798009330255
"Colombo,Sri Lanka",2023-03-27,28.7,0.043,6115.255871362558,6473.966540560259,3520.481846278344,0,0,0.459069313694753
"Colombo,Sri Lanka",2023-03-28,28.7,0.0,4730.906291756582,5008.413332757876,2723.527856711264,0,0,0.22965658074540152
"Colombo,Sri Lanka",2023-03-29,28.7,0.104,4403.371488129063,4661.665886018403,2534.969870839432,0,0,0.17537791042745687
"Colombo,Sri Lanka",2023-03-30,28.1,27.698,5330.063584334789,5642.716188808234,3068.4557576785346,1,1,0.3289482004214258
"Colombo,Sri Lanka",2023-03-31,28.8,0.0,5041.642395206263,5337.3766956971085,2902.4150258157897,0,0,0.28115139084872387
