name,datetime,temp,precip,demand_colombo,demand_gampaha,demand_kalutara,demand_kandy,demand_matale,demand_nuwaraeliya,demand_galle,demand_matara,demand_hambantota,demand_jaffna,demand_vanni,demand_batticaloa,demand_digamadulla,demand_trincomalee,demand_kurunegala,demand_puttalam,demand_anuradhapura,demand_polonnaruwa,demand_badulla,demand_monaragala,demand_ratnapura,demand_kegalle,precip_cluster,precip_encoded,demand_scaled
"Colombo,Sri Lanka",2022-09-18,28.6,0.0,5316.489084160552,5626.26693482952,3055.10917911092,3582.032441950798,2340.323197237808,3293.741821320673,4926.266776003452,3734.216876996115,2836.0396547259384,3226.8543392317647,1659.6149779887785,2426.1552145015103,3004.9580664652563,1701.7711178247732,7286.011463098835,3402.688593871385,3789.9737453603793,1795.8526508416053,3830.05628312473,2027.226603366422,5037.265274061286,3872.1601242986617,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-09-19,28.7,0.0,5209.085264278521,5512.604976550137,2993.389801755144,3509.668150194216,2293.0439407279528,3227.201582506114,4826.74623507409,3658.778152208315,2778.7459243274348,3161.6653626816283,1626.0874026758738,2377.1419778449144,2944.2518429003017,1667.3919033232628,7138.819312329162,3333.947410156812,3713.408619191483,1759.5727993094515,3752.6814087181697,1986.2725305711408,4935.502339231764,3793.9346672421234,0,0,0.21381819586640838
"Colombo,Sri Lanka",2022-09-20,28.9,0.038,5209.978672749614,5513.550441585545,2993.9031970386704,3510.2700922045747,2293.43721992714,3227.755078769941,4827.574068706187,3659.405668025237,2779.2225061113486,3162.207618850317,1626.3662923823354,2377.5496806703145,2944.756810548944,1667.677877150813,7140.043688841286,3334.5192143618297,3714.0455046615225,1759.8745830516357,3753.325029851203,1986.613195508396,4936.348825586904,3794.5853637077257,0,0,0.21394994301688086
"Colombo,Sri Lanka",2022-09-21,28.6,3.043,5332.821217965449,5643.550699161036,3064.4944051711905,3593.0363643156006,2347.51261698436,3303.860121441868,4941.400155734074,3745.688306491439,2844.7519041792434,3236.767162526044,1664.713277534973,2433.608308257076,3014.1892294456966,1706.9989200757796,7308.393924952067,3413.1415760052287,3801.6164586898753,1801.3694694267897,3841.822129100535,2033.45419748256,5052.739638658749,3884.055312318975,0,0,0.23206501111018096
"Colombo,Sri Lanka",2022-09-22,28.4,0.394,5423.892904042583,5739.928893108904,3116.828556466695,3654.39673370738,2387.602453747662,3360.2820601352314,5025.787316932814,3809.6556017839152,2893.333385124442,3292.043315781901,1693.1425533016827,2475.1684511581066,3065.664290030211,1736.1503323262837,7433.203613868508,3471.4297775859577,3866.538871529276,1832.1325023737588,3907.4311575312895,2068.180676161703,5139.028208890806,3950.3855813552,0,0,0.24549496562439466
"Colombo,Sri Lanka",2022-09-23,28.7,0.009,5370.190994101568,5683.097913969213,3085.9688677888075,3618.2145878290894,2363.962825492735,3327.0119407279526,4976.027046468133,3771.936239390016,2864.6865199251906,3259.4488275068334,1676.3787656452307,2450.6618328298086,3035.311178247734,1718.960725075529,7359.607538483672,3437.059185728672,3828.256308444828,1813.9925766076824,3868.74372032801,2047.703639764063,5088.146741476046,3911.2728528269313,0,0,0.2375757731848982
"Colombo,Sri Lanka",2022-09-24,28.6,0.0,5316.489084160552,5626.26693482952,3055.10917911092,3582.032441950798,2340.323197237808,3293.741821320673,4926.266776003452,3734.216876996115,2836.0396547259384,3226.8543392317647,1659.6149779887785,2426.1552145015103,3004.9580664652563,1701.7711178247732,7286.011463098835,3402.688593871385,3789.9737453603793,1795.8526508416053,3830.05628312473,2027.226603366422,5037.265274061286,3872.1601242986617,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-09-25,28.7,0.0,4994.277624514457,5285.281059991367,2869.9510470435903,3364.9395666810524,2198.485427708243,3094.121104876995,4627.705153215364,3507.900702632713,2664.1584635304266,3031.2874095813545,1559.0322520500642,2279.1155045317214,2822.839395770392,1598.6334743202417,6844.4350107898135,3196.465042727664,3560.278366853689,1687.0130962451442,3597.9316599050485,1904.364384980578,4731.976469572722,3637.4837531290455,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-09-26,28.6,0.049,4940.5757145734415,5228.450080851675,2839.0913583657025,3328.7574208027613,2174.845799453316,3060.850985469716,4577.944882750682,3470.181340238814,2635.511598331175,2998.6929213062863,1542.268464393612,2254.6088862034235,2792.4862839879147,1581.4438670694865,6770.838935404977,3162.0944508703774,3521.9958037692413,1668.8731704790675,3559.2442227017686,1883.8873485829367,4681.095002157962,3598.3710246007763,0,0,0.1742222336689252
"Colombo,Sri Lanka",2022-09-27,28.6,0.0,4833.767500338807,5115.418432595898,2777.7142445322784,3256.794423719753,2127.828729076253,2994.679744164376,4478.976230909385,3395.1609593289622,2578.5355891219474,2933.8654488686093,1508.926815551682,2205.867451430428,2732.116705522055,1547.255301786343,6624.463035643388,3093.73446995915,3445.8552679137047,1632.79450810837,3482.2984290505647,1843.1603857458265,4579.896391565201,3520.579365187973,0,0,0.1584716802235805
"Colombo,Sri Lanka",2022-09-28,29.0,0.582,5041.973097804576,5335.755623197512,2897.35914963611,3397.07482172529,2219.4810172368025,3123.6700369967634,4671.89985045172,3541.401240016852,2689.601241924292,3060.236278376452,1573.9210481336254,2300.881113263186,2849.797580942637,1613.9004630436696,6909.799532305539,3226.991361953468,3594.279112210365,1703.1241125164645,3632.291995129977,1922.551111367725,4777.166960426926,3672.2218118102496,0,0,0.18917487486084394
"Colombo,Sri Lanka",2022-09-29,28.6,1.373,5107.856934530011,5405.478337989195,2935.2191567100645,3441.4646505794126,2248.4831404370443,3164.4872652345025,4732.947912584137,3587.676992891875,2724.746460996688,3100.224612981728,1594.4875912988623,2330.9468975603845,2887.0360974680666,1634.9894201911347,7000.090395695931,3269.1586976137683,3641.245824166369,1725.3789617144985,3679.755424248719,1947.6732294474127,4839.590555699174,3720.207006807469,0,0,0.19889048427313805
"Colombo,Sri Lanka",2022-09-30,28.1,6.948,4940.716779068878,5228.599364804634,2839.172420778891,3328.852464278081,2174.907896168977,3060.938379616636,4578.075593324172,3470.280421683591,2635.58684808653,2998.7785407013425,1542.3124996104218,2254.67326033375,2792.566015721911,1581.489020831731,6771.032258012155,3162.184735744854,3522.096364632932,1668.920820543623,3559.345847091195,1883.9411377835568,4681.228657898248,3598.4737661479767,0,0,0.17424303585057876
"Colombo,Sri Lanka",2022-10-01,27.9,9.445,4994.277624514457,5285.281059991367,2869.9510470435903,3364.9395666810524,2198.485427708243,3094.121104876995,4627.705153215364,3507.900702632713,2664.1584635304266,3031.2874095813545,1559.0322520500642,2279.1155045317214,2822.839395770392,1598.6334743202417,6844.4350107898135,3196.465042727664,3560.278366853689,1687.0130962451442,3597.9316599050485,1904.364384980578,4731.976469572722,3637.4837531290455,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-10-02,28.4,0.089,4940.5757145734415,5228.450080851675,2839.0913583657025,3328.7574208027613,2174.845799453316,3060.850985469716,4577.944882750682,3470.181340238814,2635.511598331175,2998.6929213062863,1542.268464393612,2254.6088862034235,2792.4862839879147,1581.4438670694865,6770.838935404977,3162.0944508703774,3521.9958037692413,1668.8731704790675,3559.2442227017686,1883.8873485829367,4681.095002157962,3598.3710246007763,0,0,0.1742222336689252
"Colombo,Sri Lanka",2022-10-03,28.1,0.421,4995.045642322941,5286.093828179701,2870.392386848728,3365.457025602238,2198.823509826843,3094.596917454672,4628.416799671026,3508.440146054279,2664.5681566429143,3031.7535596211046,1559.271999341584,2279.465985907943,2823.273490766593,1598.8793114702407,6845.487544984448,3196.956593710925,3560.825864889337,1687.27252437439,3598.484948247481,1904.6572372950604,4732.704150825386,3638.0431237749135,0,0,0.18225468243075782
"Colombo,Sri Lanka",2022-10-04,28.4,0.43,4994.277624514457,5285.281059991367,2869.9510470435903,3364.9395666810524,2198.485427708243,3094.121104876995,4627.705153215364,3507.900702632713,2664.1584635304266,3031.2874095813545,1559.0322520500642,2279.1155045317214,2822.839395770392,1598.6334743202417,6844.4350107898135,3196.465042727664,3560.278366853689,1687.0130962451442,3597.9316599050485,1904.364384980578,4731.976469572722,3637.4837531290455,0,0,0.18214142610842177
"Colombo,Sri Lanka",2022-10-05,28.4,0.027,4788.592155455242,5067.6108390573045,2751.7543283848963,3226.357127905236,2107.942502301292,2966.692115415379,4437.116688442265,3363.4305198193774,2554.4371535796995,2906.44617736138,1494.8247121112854,2185.2518916463023,2706.582934105566,1532.7949886090494,6562.5522378479545,3064.821097181337,3413.65105036788,1617.534764022082,3449.7536216081658,1825.9346076967263,4537.093671118791,3487.676792401596,0,0,0.15180986409736608
"Colombo,Sri Lanka",2022-10-06,28.2,0.703,5015.797796984826,5308.05515637061,2882.3175685222395,3379.438976860394,2207.958626664113,3107.453567512697,4647.645777370973,3523.016127485957,2675.638231764005,3044.3491239604764,1565.750069014484,2288.9361357470684,2835.0029147455784,1605.5219316049163,6873.927448529245,3210.2385019117023,3575.6194852811345,1694.2823783156412,3613.4350250919774,1912.570226363934,4752.366395285118,3653.157546940841,0,0,0.18531491448734883
"Colombo,Sri Lanka",2022-10-07,28.2,0.001,5371.688964695956,5684.683167374446,3086.8296734145706,3619.223859019389,2364.622233473327,3327.9399833357224,4977.415068272326,3772.988389970268,2865.4856006606246,3260.358023940048,1676.846377709448,2451.3454247851787,3036.157853327787,1719.4402150269848,7361.660440455127,3438.017925110017,3829.3241690449686,1814.4985749122457,3869.822874558584,2048.274829846828,5089.566038146692,3912.363870209106,0,0,0.23779667254245718
"Colombo,Sri Lanka",2022-10-08,28.0,0.0,5518.230345145004,5839.76312904711,3171.039366962764,3717.957434984142,2429.129878761629,3418.7272426902305,5113.200531646377,3875.916711159053,2943.656957628134,3349.3016259852097,1722.5912792861232,2518.218906266773,3118.98520353589,1766.3470900090742,7562.488874571753,3531.808145665483,3933.78934817332,1863.9986721326964,3975.3928712315424,2104.152417525024,5228.411015586451,4019.0943987500254,0,0,0.2594065071535565
"Colombo,Sri Lanka",2022-10-09,27.7,0.052,5103.076415518021,5400.419270694461,2932.472041596453,3438.2437328046863,2246.3787517396368,3161.5255746999874,4728.518276482563,3584.319232818868,2722.196330398552,3097.323066815936,1592.9952867291988,2328.7653298104347,2884.334077593753,1633.4592093595063,6993.538907341578,3266.099043534284,3637.8379282301926,1723.7641539712345,3676.311486607048,1945.8503732042047,4835.061111167286,3716.725209930122,0,0,0.19818552145043378
"Colombo,Sri Lanka",2022-10-10,28.1,0.857,5269.385857839365,5576.419127267148,3028.0414099832933,3550.296218640244,2319.588315348809,3264.5598058971004,4882.620855698647,3701.132324407906,2810.912805860507,3198.2649359921,1644.911059918648,2404.659874936257,2978.334628017486,1686.6937032301344,7221.458589671972,3372.5413278090573,3756.395196010784,1779.9416892063944,3796.122609026837,2009.265706242192,4992.635925164309,3837.853417033877,0,0,0.22271046813658824
"Colombo,Sri Lanka",2022-10-11,27.8,2.557,5108.421192511754,5406.075473801033,2935.5434063628186,3441.8448244806914,2248.731527299689,3164.8368418221826,4733.470754878093,3588.0733186709845,2725.047460018107,3100.567090561952,1594.6637321661017,2331.2043940816898,2887.3550244040507,1635.1700352401135,7000.863686124642,3269.519837111675,3641.648067621131,1725.5695619727198,3680.161921806424,1947.8883862498897,4840.125178660314,3720.617972996271,0,0,0.1989736929997522
"Colombo,Sri Lanka",2022-10-12,25.9,43.872,5102.104637882797,5399.390870129631,2931.9136116389327,3437.5889888635943,2245.950974365082,3160.923526132315,4727.617825865194,3583.6366717548467,2721.677943194996,3096.73324431666,1592.6919330133985,2328.3218635792973,2883.7848145373355,1633.1481501084866,6992.207129381021,3265.477081065668,3637.145175613658,1723.4358979709643,3675.611407479889,1945.479825377717,4834.1403716231,3716.017434827186,1,1,0.19804221753237583
"Colombo,Sri Lanka",2022-10-13,25.6,204.772,5220.103968755338,5524.265711986851,2999.721676918647,3517.0921016553075,2297.8943841846003,3234.0280364266523,4836.956183203291,3666.517513950362,2784.623766329041,3168.3531887621257,1629.5270423889017,2382.1703126915195,2950.4797772335546,1670.9189138630493,7153.919955978704,3340.9996620187044,3721.26353998864,1763.2947987963853,3760.61940269225,1990.474064797288,4945.942337611819,3801.959923651222,2,2,0.21544307738890356
"Colombo,Sri Lanka",2022-10-14,25.7,116.117,5209.100938111347,5512.62156365602,2993.3988086899417,3509.678710580363,2293.050840363026,3227.211292966883,4826.760758471144,3658.789161257735,2778.754285411363,3161.674875947745,1626.0922954777411,2377.149130526061,2944.2607019818565,1667.3969204079567,7138.840792618847,3333.957441809531,3713.4197926207817,1759.578093761069,3752.692700316995,1986.2785071489875,4935.517189869574,3793.94608296959,2,2,0.2138205072199254
"Colombo,Sri Lanka",2022-10-15,25.8,7.005,5316.489084160552,5626.26693482952,3055.10917911092,3582.032441950798,2340.323197237808,3293.741821320673,4926.266776003452,3734.216876996115,2836.0396547259384,3226.8543392317647,1659.6149779887785,2426.1552145015103,3004.9580664652563,1701.7711178247732,7286.011463098835,3402.688593871385,3789.9737453603793,1795.8526508416053,3830.05628312473,2027.226603366422,5037.265274061286,3872.1601242986617,0,0,0.22965658074540152
"Colombo,Sri Lanka",2022-10-16,27.1,6.869,5478.409853290562,5797.622401754585,3148.156605754117,3691.128019665297,2411.60086302641,3394.0571235024945,5076.302804044322,3847.94743474764,2922.415026687967,3325.132493895072,1710.1607666552584,2500.047008906068,3096.478074053555,1753.60082798112,7507.916664317038,3506.322015384665,3905.4024529372696,1850.5477396239328,3946.705757873478,2088.968494607366,5190.681909471659,3990.091927711738,0,0,0.2535343484467786
"Colombo,Sri Lanka",2022-10-17,26.3,77.474,5276.219648951586,5583.651105432734,3031.9684335555376,3554.9005470001803,2322.5965562408405,3268.793566792341,4888.953056814339,3705.9322699548943,2814.5582384532527,3202.412720019265,1647.0443215329867,2407.778443916513,2982.1971875755203,1688.881152156659,7230.823995975244,3376.915128394812,3761.266811185122,1782.250070111519,3801.0457461146016,2011.871494183301,4999.110803249236,3842.830674209364,1,1,0.22371821827002758
"Colombo,Sri Lanka",2022-10-18,26.0,62.191,5463.97089457917,5782.342122855244,3139.8592887470345,3681.399641084348,2405.2448206305166,3385.111708321313,5062.923643200763,3837.80574115008,2914.7126767291456,3316.3687372439667,1705.653447677518,2493.4578568519464,3088.3169615666657,1748.979017888494,7488.128714596642,3497.0807135900263,3895.1093302466666,1845.670415159091,3936.303775727196,2083.462785715412,5177.00128976961,3979.575596487584,1,1,0.2514050965675244
"Colombo,Sri Lanka",2022-10-19,27.6,14.512,7131.871586672823,7547.427006122241,4098.314884836224,4805.1627664204725,3139.4561805344188,4418.431663726804,6608.402931329776,5009.312503408963,3804.441298013304,4328.704604108606,2226.311522316176,3254.59662669344,4031.039039883727,2282.862409779836,9773.9123153023,4564.579690989576,5084.108260336909,2409.069273281618,5137.877488050549,2719.448791002094,6757.30327174814,5194.358218811904,0,0,0.49736332347541057
"Colombo,Sri Lanka",2022-10-20,27.9,1.34,9814.89701823106,10386.78528033683,5640.109759984709,6612.875335050362,4320.52634862001,6080.655159664942,9094.498328767164,6893.826642219895,5235.680297677078,5957.172587215522,3063.8547058064,4478.982878291094,5547.524597450775,3141.680158774817,13450.87915199912,6281.784389148298,6996.760723789767,3315.3663157968645,7070.758050626859,3742.5112757099578,9299.415297535466,7148.486953790656,0,0,0.8930176816893084
"Colombo,Sri Lanka",2022-10-21,26.2,79.918,8371.631459083497,8859.424429018107,4810.740266725874,5640.46215534135,3685.1995729268833,5186.504140790675,7757.16629244995,5880.100003522766,4465.781536812985,5081.179491306737,2613.319568564631,3820.355312842198,4731.769610398689,2679.70090798955,11472.947994466189,5358.057625433099,5967.897786207757,2827.846781902668,6031.0139195799975,3192.180730323646,7931.950535122518,6097.312906701043,1,1,0.6801854431946076
"Colombo,Sri Lanka",2022-10-22,25.9,95.313,6607.72630181041,6992.741152622775,3797.115908289524,4452.015156230438,2908.726962535844,4093.706225966979,6122.729122592094,4641.161240846895,3524.8400820273328,4010.573510435309,2062.692383514313,3015.405349161435,3734.784391973408,2115.0871556219067,9055.594550818498,4229.113342032631,4710.460005457318,2232.0186512741966,4760.27755136706,2519.587331929818,6260.686275041323,4812.607322824903,1,1,0.42006984580135187
"Colombo,Sri Lanka",2022-10-23,25.6,81.162,5907.469831312843,6251.682577406502,3394.715012344352,3980.211047296713,2600.473444851797,3659.874051007774,5473.870424551846,4149.312299005113,3151.2937270228067,3585.55135866746,1844.0977229264188,2695.846546257517,3338.989103709705,1890.9399378437224,8095.924251418269,3780.9313431180335,4211.267098974835,1995.4795708952504,4255.805210284198,2252.5730441733544,5597.207511907349,4302.589313021928,1,1,0.3168060000095754
"Colombo,Sri Lanka",2022-10-24,27.5,13.007,7443.73607753465,7877.463021490152,4277.527153231422,5015.284278206839,3276.7392052533405,4611.642088854323,6897.37703729099,5228.361132434016,3970.802979375563,4517.991419083547,2323.664300050479,3396.914545294368,4207.309451169128,2382.688060660032,10201.308707805478,4764.180918245101,5306.427579302111,2514.413733460456,5362.548042960084,2838.3656142123577,7052.788533762767,5421.498579035278,0,0,0.543352654597769
"Colombo,Sri Lanka",2022-10-25,27.8,1.235,7365.298620274919,7794.455219678364,4232.453234736175,4962.436334362552,3242.210967190329,4563.047475145036,6824.696771503553,5173.267917334489,3928.961129296868,4470.383637837283,2299.178972075023,3361.119974303918,4162.975443109584,2357.5807770359743,10093.813666682683,4713.978945303008,5250.511748579749,2487.918406692113,5306.040849725172,2808.4566841759765,6978.470638364982,5364.370201746328,0,0,0.5317858161149877
"Colombo,Sri Lanka",2022-10-26,27.6,4.388,5758.755385898393,6094.3029319823,3309.2565716215654,3880.0133492240575,2535.009214443667,3567.7405056280936,5336.071395914762,4044.8576517503566,3071.963165490665,3495.288810227029,1797.6744693193657,2627.98139662542,3254.93350512314,1843.3374799051485,7892.1177285672675,3685.750305567657,4105.252803684395,1945.245435775579,4148.669714088412,2195.866846666573,5456.303599611294,4194.276075408661,0,0,0.2948757127430035
"Colombo,Sri Lanka",2022-10-27,27.0,7.357,5391.1939300886725,5705.324635854272,3098.038160419099,3632.365505265592,2373.2083364911805,3340.023958158281,4995.48839852095,3786.6883656124096,2875.890372389134,3272.1966041040832,1682.935120148015,2460.246425567292,3047.1823475316014,1725.6836185653065,7388.391126663452,3450.5016003729625,3843.228703705408,1821.0871417748097,3883.87446275371,2055.7122540784817,5108.046596140731,3926.569927632325,0,0,0.2406729868977624
"Colombo,Sri Lanka",2022-10-28,27.6,0.0,7535.744834902893,7974.83288741125,4330.399790557394,5077.276007827529,3317.241541627821,4668.644574380799,6982.632490156479,5292.986611609656,4019.8843336956193,4573.836329749421,2352.386095471711,3438.902316346852,4259.314158272331,2412.139422902591,10327.402611183888,4823.068869349139,5372.01800359317,2545.4932989791146,5428.832147692028,2873.449406867044,7139.964959983862,5488.511345492192,0,0,0.5569207950329672
"Colombo,Sri Lanka",2022-10-29,27.4,1.069,7938.149221085253,8400.684319920241,4561.640617817428,5348.399590189986,3494.380308348625,4917.947476139882,7355.500999202093,5575.629014607592,4234.543816369798,4818.076526451239,2478.002143195069,3622.537697595597,4486.759054160913,2540.9462635168934,10878.87989706058,5080.617938539551,5658.880636903704,2681.421158925052,5718.728623215038,3026.8899320080864,7521.234931304871,5781.59465542703,0,0,0.6162616597466394
"Colombo,Sri Lanka",2022-10-30,27.5,9.365,7877.454542584775,8336.45312196956,4526.762549514336,5307.506003463698,3467.6624571887774,4880.345104020989,7299.261218880166,5532.998043451159,4202.166713297956,4781.237762449814,2459.055466933905,3594.839961663976,4452.45352642177,2521.518319766289,10795.700543862791,5041.771796476066,5615.613128147741,2660.9191513874457,5675.003519850194,3003.7464880940342,7463.727957907399,5737.388881630397,0,0,0.6073112734451728
"Colombo,Sri Lanka",2022-10-31,27.7,0.343,5788.868177435983,6126.170316766013,3326.560823427373,3900.302113951651,2548.264891913027,3586.3963815781763,5363.973953812662,4066.008394767614,3088.0265993778025,3513.565832995486,1807.074590164856,2641.7232298269173,3271.9536991651544,1852.9763746916387,7933.385967974068,3705.023260081916,4126.719355673939,1955.417211857681,4170.363295059843,2207.349133405109,5484.83485712281,4216.20813409953,0,0,0.2993163181393207
"Colombo,Sri Lanka",2022-11-01,26.0,66.799,5443.250087582936,5760.413968876104,3127.95212094312,3667.438810598485,2396.1235030633934,3372.2744791848254,5043.723712294925,3823.251777817241,2903.659323775912,3303.792199436829,1699.1851636083532,2484.002012375116,3076.60525575079,1742.3464319232055,7459.731771631215,3483.8188686946887,3880.338056713467,1838.671150121074,3921.3762820803486,2075.561749802231,5157.368746585496,3964.484004776589,1,1,0.24834948721796724
"Colombo,Sri Lanka",2022-11-02,26.4,18.245,5600.073502365969,5926.375072008914,3218.0703637192755,3773.099999875435,2465.1573089598887,3469.431800803732,5189.036524136622,3933.402035425345,2987.315551800396,3398.976504054972,1748.1397432102715,2555.567652689387,3165.2441634590537,1792.5445144644696,7674.651275782119,3584.189853434224,3992.1330054619225,1891.644407602446,4034.3535675826033,2135.3599725477834,5305.955742428263,4078.70325053567,0,0,0.2714755697362595
"Colombo,Sri Lanka",2022-11-03,27.5,0.477,5968.820571673044,6316.6080642177685,3429.970085204018,4021.5466616145663,2627.4800950225763,3697.8828752702784,5530.718112779046,4192.404077515826,3184.020801179077,3622.788320807796,1863.249197894333,2723.8436729857344,3373.665447291084,1910.5778824250835,8180.002708170071,3820.197381502496,4255.002295557167,2016.2031890505496,4300.002947714152,2275.966650560127,5655.33609057313,4347.272916553954,0,0,0.32585313296539875
"Colombo,Sri Lanka",2022-11-04,27.6,16.052,5531.296723924614,5853.590851388288,3178.547933822471,3726.761025463961,2434.8817102575163,3426.8222989497904,5125.307857862176,3885.094326571715,2950.6271155229456,3357.2322923320376,1726.6701286145872,2524.1816878147024,3126.370513595165,1770.5295468277943,7580.39576463818,3540.170961300531,3943.103997698172,1868.4123539059124,3984.8060319378496,2109.1347489569844,5240.791143720327,4028.611038411738,0,0,0.2613333505033878
"Colombo,Sri Lanka",2022-11-05,26.2,43.627,5655.455871097852,5984.984425858067,3249.8957244780845,3810.414370011306,2489.536676660908,3503.743020326306,5240.353910242629,3972.301725189172,3016.85884464082,3432.5909503616226,1765.4281091241162,2580.841140617844,3196.547095342549,1810.2720248670453,7750.550345082621,3619.635981772378,4031.613519787637,1910.3519742169165,4074.251625488496,2156.4777834702613,5358.429410368167,4119.039908130193,1,1,0.2796425722921215
"Colombo,Sri Lanka",2022-11-06,26.9,37.311,5731.784078282971,6065.760077135128,3293.7575668904174,3861.841187605573,2523.136420975461,3551.030883457836,5311.079741740756,4025.9134367810775,3057.575531710876,3478.918517796095,1789.2550057625124,2615.6731650881748,3239.688924141389,1834.7041522365864,7855.154752936187,3668.48798087706,4086.025726167198,1936.1348190676224,4129.239292138651,2185.58243688786,5430.748834220735,4174.632054665765,1,1,0.29089836863017793
"Colombo,Sri Lanka",2022-11-07,26.8,4.485,5482.970938642985,5802.4492495669365,3150.777623780546,3694.20109203397,2413.6086568327887,3396.882867586245,5080.529112587135,3851.151068128772,2924.848102111107,3327.900854335221,1711.5845719987733,2502.1284391199547,3099.0560667860964,1755.0607996270346,7514.167428615782,3509.241226326075,3908.653920863261,1852.088425044556,3949.991613131596,2090.7076787607216,5195.003445074214,3993.413904404552,0,0,0.2542069523202438
"Colombo,Sri Lanka",2022-11-08,27.1,13.674,7437.523641938038,7870.888603593553,4273.957190288699,5011.098593726288,3274.0044856088643,4607.793278368135,6891.620585129953,5223.997617060453,3967.489004038548,4514.2207681060345,2321.725003081612,3394.0795290310257,4203.7980909156,2380.6995033053,10192.794841557634,4760.204801035017,5301.998910789267,2512.315239744444,5358.072537111459,2835.996754893024,7046.902377391001,5416.973873912937,0,0,0.5424365331216131
"Colombo,Sri Lanka",2022-11-09,27.1,1.563,6461.688723130778,6838.1943479249685,3713.195723359863,4353.621021248972,2844.441091232048,4003.231088565759,5987.410482694791,4538.586781960888,3446.937474186092,3921.93569194392,2017.104750569102,2948.7617752881506,3652.24179795815,2068.3415440764065,8855.456554584654,4135.64556745744,4606.35397227072,2182.68873285573,4655.070498942055,2463.901848539549,6122.318639531157,4706.24372838113,0,0,0.39853430469615847
"Colombo,Sri Lanka",2022-11-10,26.6,1.004,5592.475052123727,5918.3338800348265,3213.7039303993515,3767.9804755342016,2461.812464442488,3464.724308143837,5181.995788721779,3928.0650055388114,2983.2622177560047,3394.364608545083,1745.7677827619564,2552.1001350503,3160.9494072794378,1790.112303477523,7664.237938203433,3579.3266515050773,3986.716286558216,1889.0777330934225,4028.8795617807264,2132.462612987445,5298.756365370203,4073.16906894163,0,0,0.27035505857052355
"Colombo,Sri Lanka",2022-11-11,26.4,12.4,5782.893088450737,6119.847075044233,3323.1272512116016,3896.27634388989,2545.6346524568057,3582.6946152122023,5358.437427378446,4061.81158785669,3084.839234740272,3509.939240047749,1805.2093841957,2638.996525592378,3268.576490718032,1851.063790333699,7925.197374684329,3701.199050755872,4122.459884804764,1953.3988912661584,4166.058776279141,2205.0707765503084,5479.173581837871,4211.856295707398,0,0,0.29843519715928024
"Colombo,Sri Lanka",2022-11-12,26.4,6.147,6966.925767807356,7372.870227761492,4003.529119776872,4694.029034179672,3066.8468851766365,4316.242242616584,6455.563887657418,4893.457199119435,3716.452236853109,4228.590389084649,2174.82142288922,3179.3243648274383,3937.809229555288,2230.0644022775728,9547.861418174618,4459.010160501409,4966.523080905323,2353.3523553371583,5019.048734728546,2656.553420236759,6601.020463240538,5074.22317999775,0,0,0.47303946454524015
"Colombo,Sri Lanka",2022-11-13,26.8,7.713,6492.016470089982,6870.289213017952,3730.623498842909,4374.054614129432,2857.7913922681287,4022.020136549243,6015.512218609436,4559.888506227328,3463.1155743671025,3940.343182361985,2026.571972697349,2962.6017024025264,3669.383487975778,2078.0492445958407,8897.019380821437,4155.056098923282,4627.973759862077,2192.933118560012,4676.918936125945,2475.4660997742667,6151.05356293263,4728.332345620112,0,0,0.40300660865499527
"Colombo,Sri Lanka",2022-11-14,26.4,132.099,6031.209143678235,6382.631854397235,3465.821545817856,4063.5815243579855,2654.943599601434,3736.534670756551,5588.527457368343,4236.224812370257,3217.301498535457,3660.6551970689015,1882.7246462430608,2752.314409387068,3408.9283886297194,1930.5480296858163,8265.503466960394,3860.12765860632,4299.477332779506,2037.2773755379349,4344.948350294883,2299.7559917800268,5714.447993613864,4392.712404326096,2,2,0.3350533105433874
"Colombo,Sri Lanka",2022-11-15,26.5,3.088,6014.130263695118,6364.557832949657,3456.007203649674,4052.074475024626,2647.425461526738,3725.953736540151,5572.702141506631,4224.228880306151,3208.190903154996,3650.289134596031,1877.393239636453,2744.5205414654088,3399.2751536923315,1925.0811991854669,8242.097622734245,3849.196739875049,4287.302285354124,2031.5083141507,4332.644540289337,2293.243656419341,5698.266102200764,4380.273338432903,0,0,0.33253476069318777
"Colombo,Sri Lanka",2022-11-16,27.5,0.1,5824.304474337038,6163.671393584023,3346.924216302318,3924.17763840262,2563.863981151981,3608.3503461679816,5396.809279781517,4090.898282784202,3106.929815699162,3535.0739686487977,1818.136516216141,2657.894420089541,3291.982816978212,1864.31928645808,7981.949834342212,3727.7033937877295,4151.980883114657,1967.3872106140727,4195.891986917958,2220.861322119394,5518.410027690324,4242.017463083555,0,0,0.3045419582480401
"Colombo,Sri Lanka",2022-11-17,26.9,0.0,6084.052351492273,6438.554097093119,3496.187783139272,4099.185111938101,2678.205226420551,3769.272795634563,5637.492053151547,4273.341036128092,3245.490295779494,3692.728494264541,1899.2203782543304,2776.4291629696486,3438.796149301284,1947.4627723679864,8337.922729331696,3893.948659203897,4337.147751558791,2055.127240990409,4383.0171691911,2319.9055970913582,5764.515858228635,4431.19971407101,0,0,0.34284587382948495
