name,datetime,temp,precip,demand_colombo,demand_gampaha,demand_kalutara,demand_kandy,precip_cluster,precip_encoded,demand_scaled
"Colombo,Sri Lanka",2022-08-19,28.6,2.051,5764.336185201865,6102.462493237046,3318.461454880535,3877.583675061635,0,0,0.4009153290120927
"Colombo,Sri Lanka",2022-08-20,28.3,0.189,4875.031209164202,5160.992376478257,2806.49889929772,3279.3613739253315,0,0,0.25354078721729045
"Colombo,Sri Lanka",2022-08-21,28.6,0.009,4928.051421681368,5217.122665877423,2837.022020419537,3315.0272865125694,0,0,0.2623272325157249
"Colombo,Sri Lanka",2022-08-22,28.2,3.54,4683.119359516614,4957.823299093654,2696.0174743202406,3150.265111782476,0,0,0.22173738830590473
"Colombo,Sri Lanka",2022-08-23,28.3,0.177,4742.05029959606,5020.211029436176,2729.9433327140578,3189.907083358444,0,0,0.23150335220553497
"Colombo,Sri Lanka",2022-08-24,27.9,0.025,4778.693223996547,5059.003366422097,2751.038239102288,3214.556236512732,0,0,0.2375757731848983
"Colombo,Sri Lanka",2022-08-25,27.9,0.001,4635.33242727665,4907.233265429434,2668.507091929219,3118.11954941735,0,0,0.21381819586640838
"Colombo,Sri Lanka",2022-08-26,27.6,4.209,4635.33242727665,4907.233265429434,2668.507091929219,3118.11954941735,0,0,0.21381819586640838
"Colombo,Sri Lanka",2022-08-27,27.2,0.305,4587.545495036684,4856.6432317652125,2640.996709538196,3085.9739870522217,0,0,0.2058990034269116
"Colombo,Sri Lanka",2022-08-28,27.7,0.014,4635.33242727665,4907.233265429434,2668.507091929219,3118.11954941735,0,0,0.21381819586640838
"Colombo,Sri Lanka",2022-08-29,27.8,0.014,4778.693223996547,5059.003366422097,2751.038239102288,3214.556236512732,0,0,0.2375757731848983
"Colombo,Sri Lanka",2022-08-30,27.4,23.705,4683.119359516614,4957.823299093654,2696.0174743202406,3150.265111782476,0,0,0.22173738830590473
"Colombo,Sri Lanka",2022-08-31,25.5,46.17,4688.279913835271,4963.286562887109,2698.988345560583,3153.7365403281715,1,1,0.22259258910721802
"Colombo,Sri Lanka",2022-09-01,25.9,35.488,4448.410773880445,4709.347100852056,2560.898465029516,2992.3801184685854,1,1,0.18284176622409198
"Colombo,Sri Lanka",2022-09-02,27.0,1.204,4472.790906175073,4735.157330881675,2574.9338242947,3008.7802727871663,0,0,0.1868820121719177
"Colombo,Sri Lanka",2022-09-03,27.1,5.059,4590.18156197243,4859.4339259732205,2642.514262685289,3087.7472302823203,0,0,0.2063358492416365
"Colombo,Sri Lanka",2022-09-04,26.9,31.39,4444.310225313729,4705.006020972931,2558.537826800703,2989.621740110654,1,1,0.18216222829007533
"Colombo,Sri Lanka",2022-09-05,26.0,62.102,4684.706379406504,4959.503410912763,2696.931103255737,3151.332676584271,1,1,0.22200038731681082
"Colombo,Sri Lanka",2022-09-06,27.1,4.051,4590.014192643176,4859.256739039379,2642.417910104521,3087.634643410568,0,0,0.20630811299943175
"Colombo,Sri Lanka",2022-09-07,27.2,1.007,4779.041910099159,5059.372505867602,2751.238973645554,3214.7907924955493,0,0,0.23763355702282485
"Colombo,Sri Lanka",2022-09-08,27.3,0.0,4778.707171440651,5059.018131999917,2751.046268484018,3214.5656187520444,0,0,0.23757808453841522
"Colombo,Sri Lanka",2022-09-09,28.0,0.0,4980.758812952192,5272.921784459767,2867.3650539796818,3350.482768875224,0,0,0.2710618374567053
"Colombo,Sri Lanka",2022-09-10,28.0,4.7,5117.455720128171,5417.63710330679,2946.059877267297,3442.436756058993,0,0,0.29371508308407857
"Colombo,Sri Lanka",2022-09-11,28.0,0.0,4874.46235269394,5160.390151840021,2806.171415228562,3278.978712593364,0,0,0.25344651701313026
"Colombo,Sri Lanka",2022-09-12,28.2,0.0,4826.675420453975,5109.8001181758,2778.661032837539,3246.8331502282363,0,0,0.24552732457363358
"Colombo,Sri Lanka",2022-09-13,28.2,0.057,5348.252047693036,5661.971556969837,3078.9266449825745,3597.690031245676,0,0,0.3319623705043556
"Colombo,Sri Lanka",2022-09-14,28.0,1.042,6569.533092059486,6954.890902319685,3782.00397099117,4419.227722342666,0,0,0.5343515836156074
"Colombo,Sri Lanka",2022-09-15,27.8,0.0,6229.398765175588,6594.8048653879705,3586.192585780224,4190.424392544008,0,0,0.4779849355883561
"Colombo,Sri Lanka",2022-09-16,27.9,0.0,5225.5683368580285,5532.091425095546,3008.2990562252016,3515.162513931356,0,0,0.3116313747749113
"Colombo,Sri Lanka",2022-09-17,28.0,0.0,5231.548801640826,5538.422693927999,3011.741940405853,3519.1854841166464,0,0,0.3126224501436917
"Colombo,Sri Lanka",2022-09-18,28.6,0.0,5694.37281683578,6028.395190838789,3278.184355537772,3830.520352189332,0,0,0.3893210844804663
"Colombo,Sri Lanka",2022-09-19,28.7,0.0,6552.8091103322095,6937.185919829197,3772.376168768848,4407.9777472468,0,0,0.5315801056519691
"Colombo,Sri Lanka",2022-09-20,28.9,0.038,5217.489777983512,5523.5389914852885,3003.6483236213526,3509.728186889455,0,0,0.3102926057984924
"Colombo,Sri Lanka",2022-09-21,28.6,3.043,5127.246825889514,5428.002538936534,2951.6965032422167,3449.0230880565014,0,0,0.2953376532530567
"Colombo,Sri Lanka",2022-09-22,28.4,0.394,5065.414817436339,5362.543568407423,2916.1005334484244,3407.429610703495,0,0,0.2850909278218777
"Colombo,Sri Lanka",2022-09-23,28.7,0.009,4730.906291756582,5008.413332757876,2723.527856711264,3182.4106741476044,0,0,0.22965658074540163
"Colombo,Sri Lanka",2022-09-24,28.6,0.0,4796.45927904763,5077.811548512577,2761.265950845342,3226.5071989172457,0,0,0.24051994227559692
"Colombo,Sri Lanka",2022-09-25,28.7,0.0,4730.906291756582,5008.413332757876,2723.527856711264,3182.4106741476044,0,0,0.22965658074540163
"Colombo,Sri Lanka",2022-09-26,28.6,0.049,4635.33242727665,4907.233265429434,2668.507091929219,3118.11954941735,0,0,0.21381819586640838
"Colombo,Sri Lanka",2022-09-27,28.6,0.0,4636.127431590606,4908.074903365183,2668.964766687866,3118.654337058173,0,0,0.21394994301688097
"Colombo,Sri Lanka",2022-09-28,29.0,0.582,4745.439528513448,5023.799064846471,2731.8944724746066,3192.1869675114267,0,0,0.23206501111018096
"Colombo,Sri Lanka",2022-09-29,28.6,1.373,4826.480156236512,5109.593400086318,2778.54862149331,3246.701798877859,0,0,0.24549496562439477
"Colombo,Sri Lanka",2022-09-30,28.1,6.948,4778.693223996547,5059.003366422097,2751.038239102288,3214.556236512732,0,0,0.2375757731848983
"Colombo,Sri Lanka",2022-10-01,27.9,9.445,4730.906291756582,5008.413332757876,2723.527856711264,3182.4106741476044,0,0,0.22965658074540163
"Colombo,Sri Lanka",2022-10-02,28.4,0.089,4444.184698316788,4704.873130772549,2558.465562365127,2989.5372999568403,0,0,0.18214142610842188
"Colombo,Sri Lanka",2022-10-03,28.1,0.421,4396.397766076822,4654.283097108329,2530.955179974104,2957.391737591713,0,0,0.1742222336689253
"Colombo,Sri Lanka",2022-10-04,28.4,0.43,4301.353904472862,4553.664121737053,2476.239531697824,2893.457137955341,0,0,0.1584716802235805
"Colombo,Sri Lanka",2022-10-05,28.4,0.027,4486.626770726716,4749.804784079263,2582.898970971509,3018.0874541853545,0,0,0.18917487486084406
"Colombo,Sri Lanka",2022-10-06,28.2,0.703,4545.253855773884,4811.870835762132,2616.649903549051,3057.525026976295,0,0,0.19889048427313794
"Colombo,Sri Lanka",2022-10-07,28.2,0.001,4396.523293073763,4654.41598730871,2531.02744440968,2957.476177745528,0,0,0.174243035850579
"Colombo,Sri Lanka",2022-10-08,28.0,0.0,4444.184698316788,4704.873130772549,2558.465562365127,2989.5372999568403,0,0,0.18214142610842188
"Colombo,Sri Lanka",2022-10-09,27.7,0.052,4396.397766076822,4654.283097108329,2530.955179974104,2957.391737591713,0,0,0.1742222336689253
"Colombo,Sri Lanka",2022-10-10,28.1,0.857,4444.868123077908,4705.596644085737,2558.859002069929,2989.997029683162,0,0,0.18225468243075793
"Colombo,Sri Lanka",2022-10-11,27.8,2.557,4444.184698316788,4704.873130772549,2558.465562365127,2989.5372999568403,0,0,0.18214142610842188
"Colombo,Sri Lanka",2022-10-12,25.9,43.872,4261.154381825733,4511.106562406993,2453.097132968277,2866.415513776317,1,1,0.1518098640973662
"Colombo,Sri Lanka",2022-10-13,25.6,204.772,4463.334539072237,4725.146269119615,2569.489903481316,3002.419114533163,2,2,0.18531491448734905
"Colombo,Sri Lanka",2022-10-14,25.7,116.117,4780.026201154531,5060.41453378805,2751.805618584831,3215.452910527044,2,2,0.2377966725424574
"Colombo,Sri Lanka",2022-10-15,25.8,7.005,4910.426833563346,5198.464248933406,2826.8757495483223,3303.1714868210856,0,0,0.25940650715355673
"Colombo,Sri Lanka",2022-10-16,27.1,6.869,4540.999885322019,4807.367334526986,2614.200942121201,3054.663443985925,0,0,0.1981855214504339
"Colombo,Sri Lanka",2022-10-17,26.3,77.474,4688.9912334846,4964.039607355937,2699.3978440288465,3154.215034533119,1,1,0.22271046813658824
"Colombo,Sri Lanka",2022-10-18,26.0,62.191,4545.755963761646,4812.402396563657,2616.938961291354,3057.862787591552,1,1,0.19897369299975232
"Colombo,Sri Lanka",2022-10-19,27.6,14.512,4540.135143787541,4806.451868702136,2613.7031204539007,3054.081745148538,0,0,0.19804221753237594
"Colombo,Sri Lanka",2022-10-20,27.9,1.34,4645.137480482099,4917.613466637,2674.151747285869,3124.715263654171,0,0,0.21544307738890367
"Colombo,Sri Lanka",2022-10-21,26.2,79.918,4635.346374720755,4907.248031007254,2668.5151213109493,3118.128931656662,1,1,0.2138205072199254
"Colombo,Sri Lanka",2022-10-22,25.9,95.313,4730.906291756582,5008.413332757876,2723.527856711264,3182.4106741476044,1,1,0.22965658074540163
"Colombo,Sri Lanka",2022-10-23,25.6,81.162,4874.992355569911,5160.951243797187,2806.476531734327,3279.3352376872463,1,1,0.2535343484467787
"Colombo,Sri Lanka",2022-10-24,27.5,13.007,4695.072319114152,4970.477399285522,2702.898654463412,3158.305690873451,0,0,0.22371821827002758
"Colombo,Sri Lanka",2022-10-25,27.8,1.235,4862.143770811664,5147.348982572439,2799.0797505785945,3270.6921848004063,0,0,0.2514050965675244
"Colombo,Sri Lanka",2022-10-26,27.6,4.388,6346.334136547534,6718.599469832101,3653.510922210034,4269.085086941597,0,0,0.4973633234754107
"Colombo,Sri Lanka",2022-10-27,27.0,7.357,8733.838689678007,9246.151042086756,5027.969589845463,5875.124079448736,0,0,0.8930176816893087
"Colombo,Sri Lanka",2022-10-28,27.6,0.0,7449.541100355509,7886.518706777217,4288.614370123238,5011.196090817112,0,0,0.6801854431946077
"Colombo,Sri Lanka",2022-10-29,27.4,1.069,5879.920646987693,6224.826946000881,3385.0020883370044,3955.335632565796,0,0,0.420069845801352
"Colombo,Sri Lanka",2022-10-30,27.5,9.365,5256.793675469932,5565.148389782468,3026.2751213383376,3536.1673372726145,0,0,0.3168060000095755
"Colombo,Sri Lanka",2022-10-31,27.7,0.343,6623.848424386355,7012.392281087867,3813.272677559405,4455.764842866083,0,0,0.5433526545977692
"Colombo,Sri Lanka",2022-11-01,26.0,66.799,6554.050432857508,6938.5000562551895,3773.090783742876,4408.8127665456295,1,1,0.5317858161149878
"Colombo,Sri Lanka",2022-11-02,26.4,18.245,5124.459329560634,5425.051532740764,2950.0917739506185,3447.1479805138647,0,0,0.2948757127430036
"Colombo,Sri Lanka",2022-11-03,27.5,0.477,4797.382799096548,5078.789240701098,2761.797610621365,3227.128437191736,0,0,0.2406729868977624
"Colombo,Sri Lanka",2022-11-04,27.6,16.052,6705.722910017666,7099.069386944532,3860.4068689001488,4510.840598111424,0,0,0.5569207950329673
"Colombo,Sri Lanka",2022-11-05,26.2,43.627,7063.804608726009,7478.155558478393,4066.550347816649,4751.716859425664,1,1,0.6162616597466395
"Colombo,Sri Lanka",2022-11-06,26.9,37.311,7009.79512392343,7420.977967738123,4035.45771411922,4715.385478007173,1,1,0.6073112734451729
"Colombo,Sri Lanka",2022-11-07,26.8,4.485,5151.25535842336,5453.4193717856615,2965.5179368370063,3465.173272713395,0,0,0.2993163181393208
"Colombo,Sri Lanka",2022-11-08,27.1,13.674,4843.705249705543,5127.828888694202,2788.4649079306687,3258.2888644290306,0,0,0.24834948721796735
"Colombo,Sri Lanka",2022-11-09,27.1,1.563,4983.255405446894,5275.564822889573,2868.802313309469,3352.1621897121954,0,0,0.27147556973625964
"Colombo,Sri Lanka",2022-11-10,26.6,1.004,5311.386960432883,5622.944025422922,3057.70384201392,3572.8914324223347,0,0,0.32585313296539875
"Colombo,Sri Lanka",2022-11-11,26.4,12.4,4922.054020716442,5210.77346741476,2833.569386275356,3310.9929236081134,0,0,0.261333350503388
"Colombo,Sri Lanka",2022-11-12,26.4,6.147,5032.5377029440615,5327.737937432941,2897.173560127472,3385.3136621636336,0,0,0.2796425722921214
"Colombo,Sri Lanka",2022-11-13,26.8,7.713,5100.45876699485,5399.643137364678,2936.274928573961,3431.0031571365794,0,0,0.29089836863017804
"Colombo,Sri Lanka",2022-11-14,26.4,132.099,4879.0510618043145,5165.248026942851,2808.813081817948,3282.065469327239,2,2,0.25420695232024404
"Colombo,Sri Lanka",2022-11-15,26.5,3.088,6618.320255290945,7006.539838850438,3810.090174757734,4452.046125298504,0,0,0.5424365331216134
"Colombo,Sri Lanka",2022-11-16,27.5,0.1,5749.968325282238,6087.2518387140335,3310.190044643428,3867.918628249664,0,0,0.3985343046961587
"Colombo,Sri Lanka",2022-11-17,26.9,0.0,4976.4938837942445,5268.406681699193,2864.909783751901,3347.613814125394,0,0,0.27035505857052367
"Colombo,Sri Lanka",2022-11-18,26.4,0.0,5145.93839348153,5447.790522583793,2962.4570218158265,3461.5966290554065,0,0,0.29843519715928035
"Colombo,Sri Lanka",2022-11-19,26.5,0.0,6199.55621602204,6563.2118022735,3569.012576512954,4170.349751214606,0,0,0.4730394645452405
"Colombo,Sri Lanka",2022-11-20,26.7,0.0,5776.955633378396,6115.822177111892,3325.7263247649785,3886.072591159767,0,0,0.4030066086549954
"Colombo,Sri Lanka",2022-11-21,26.9,0.0,5366.903765444752,5681.717353251896,3089.664222465525,3610.2367658465446,0,0,0.3350533105433875
"Colombo,Sri Lanka",2022-11-22,27.2,0.0,5351.706032600908,5665.628146848583,3080.915064015444,3600.0134757954675,0,0,0.332534760693188
"Colombo,Sri Lanka",2022-11-23,27.3,0.0,5182.78853705157,5486.802233868757,2983.671221875484,3486.385175479484,0,0,0.3045419582480403
"Colombo,Sri Lanka",2022-11-24,27.0,0.1,5413.926576996993,5731.498444188399,3116.7347094431616,3641.868315529327,0,0,0.34284587382948517
"Colombo,Sri Lanka",2022-11-25,27.2,0.0,5668.445514491561,6000.947036355261,3263.2583084277503,3813.079439466993,0,0,0.3850244433889264
"Colombo,Sri Lanka",2022-11-26,27.5,0.0,5581.232146506258,5908.617878245869,3213.0505844659656,3754.4122970447447,0,0,0.3705715498467326
"Colombo,Sri Lanka",2022-11-27,28.2,0.018,5411.926115014008,5729.380638455337,3115.5830666920792,3640.522634347906,0,0,0.34251435969646626
"Colombo,Sri Lanka",2022-11-28,27.5,2.119,7337.940626353525,7768.371935849293,4224.3672722054025,4936.124102956626,0,0,0.6616911480278294
"Colombo,Sri Lanka",2022-11-29,28.1,0.058,5490.779982750692,5812.859942029812,3160.9783233608696,3693.5664646220994,0,0,0.35558192699854063
"Colombo,Sri Lanka",2022-11-30,27.3,13.216,4971.235697366857,5262.840058860997,2861.8827068394444,3344.07670990451,0,0,0.26948367829459097
"Colombo,Sri Lanka",2022-12-01,27.5,0.001,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,0,0,0.31676769757986434
"Colombo,Sri Lanka",2022-12-02,27.2,40.892,5495.4972075960295,5817.853871385412,3163.6939749676303,3696.7396719896415,1,1,0.3563636597773473
"Colombo,Sri Lanka",2022-12-03,26.2,72.503,5447.710275356063,5767.263837721191,3136.183592576607,3664.5941096245137,1,1,0.3484444673378506
"Colombo,Sri Lanka",2022-12-04,25.9,99.55,5352.136410876133,5666.083770392749,3081.162827794561,3600.30298489426,1,1,0.3326060824588576
"Colombo,Sri Lanka",2022-12-05,26.4,8.098,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,0,0,0.31676769757986434
"Colombo,Sri Lanka",2022-12-06,26.9,5.9,5113.201749676306,5413.133602071644,2943.6109158394474,3439.575173068623,0,0,0.2930101202613744
"Colombo,Sri Lanka",2022-12-07,26.5,0.0,5065.414817436339,5362.543568407423,2916.1005334484244,3407.429610703495,0,0,0.2850909278218777
"Colombo,Sri Lanka",2022-12-08,23.9,3.729,5210.170358566684,5515.790227182101,2999.4346187945584,3504.8045217301465,0,0,0.3090796404920739
"Colombo,Sri Lanka",2022-12-09,24.3,9.918,5113.201749676306,5413.133602071644,2943.6109158394474,3439.575173068623,0,0,0.2930101202613744
"Colombo,Sri Lanka",2022-12-10,25.2,27.719,4969.840952956409,5261.363501078981,2861.079768666378,3343.138485973241,1,1,0.2692525429428847
"Colombo,Sri Lanka",2022-12-11,26.1,37.684,4635.583481270531,4907.499045830197,2668.6516208003704,3118.288429724978,1,1,0.2138598002297154
"Colombo,Sri Lanka",2022-12-12,26.5,7.583,4999.395587013798,5292.651760479876,2878.094028553636,3363.01945107683,0,0,0.2741503010455407
"Colombo,Sri Lanka",2022-12-13,27.0,0.1,4683.928311274674,4958.679702607223,2696.483178460619,3150.809281662612,0,0,0.22187144680989446
"Colombo,Sri Lanka",2022-12-14,27.1,15.245,5249.744238721126,5557.685444878513,3022.216842400758,3531.425285460001,0,0,0.31563777590337994
"Colombo,Sri Lanka",2022-12-15,27.0,3.0,4969.854900400513,5261.3782666568,2861.087798048109,3343.147868212553,0,0,0.2692548542964015
"Colombo,Sri Lanka",2022-12-16,26.9,0.037,5683.540633996637,6016.927610293183,3271.9483935693847,3823.233703043127,0,0,0.3875259882811076
"Colombo,Sri Lanka",2022-12-17,26.9,0.0,6602.302611982959,6989.582627408126,3800.8690033673433,4441.271293607831,0,0,0.5397821087039465
"Colombo,Sri Lanka",2022-12-18,26.4,1.774,7122.899929396684,7540.717311702364,4100.5708382094335,4791.469407393529,0,0,0.6260548645984345
"Colombo,Sri Lanka",2022-12-19,25.4,8.438,5608.443609954095,5937.42552057298,3228.715908222473,3772.7170459438025,0,0,0.3750810005585222
"Colombo,Sri Lanka",2022-12-20,27.4,0.063,5338.852466612624,5652.020612203187,3073.5154152233795,3591.367072108874,0,0,0.33040468333053497
"Colombo,Sri Lanka",2022-12-21,27.0,0.308,5447.710275356063,5767.263837721191,3136.183592576607,3664.5941096245137,0,0,0.3484444673378506
"Colombo,Sri Lanka",2022-12-22,26.5,1.738,6742.180532660766,7137.665552682273,3881.3950992168143,4535.365101514844,0,0,0.5629625080298899
"Colombo,Sri Lanka",2022-12-23,26.9,0.0,6637.35353526352,7026.689579154291,3821.047413183745,4464.84953116057,0,0,0.545590705189005
"Colombo,Sri Lanka",2022-12-24,26.6,0.0,6455.549597607653,6834.221326952778,3716.3849958519263,4342.5527118796135,0,0,0.5154623771907714
"Colombo,Sri Lanka",2022-12-25,25.4,157.41,6164.453487949089,6526.050006952573,3548.804343278695,4146.736665344418,2,2,0.4672222830328323
"Colombo,Sri Lanka",2022-12-26,26.6,6.821,5553.473744000323,5879.231214331381,3197.070394240163,3735.739630332639,0,0,0.36597146105773803
"Colombo,Sri Lanka",2022-12-27,27.3,0.009,5210.170358566684,5515.790227182101,2999.4346187945584,3504.8045217301465,0,0,0.3090796404920739
"Colombo,Sri Lanka",2022-12-28,27.5,3.524,5373.617467289044,5688.824869604037,3093.5292227143027,3614.752973755703,0,0,0.33616589706849376
"Colombo,Sri Lanka",2022-12-29,27.9,4.0,5250.617946469671,5558.610402860533,3022.7198258134576,3532.0130157369463,0,0,0.31578256569155616
"Colombo,Sri Lanka",2022-12-30,27.4,0.0,5257.078601828067,5565.450029443652,3026.4391501365503,3536.359003018574,0,0,0.3168532176599955
"Colombo,Sri Lanka",2022-12-31,26.6,0.0,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,0,0,0.31676769757986434
"Colombo,Sri Lanka",2023-01-01,26.5,0.0,5520.239973437374,5844.048006438356,3177.9380981578124,3713.383764530353,0,0,0.3604640009166168
"Colombo,Sri Lanka",2023-01-02,26.9,0.0,6091.055063349273,6448.346153674041,3506.5497219211247,4097.36263096139,0,0,0.45505878514928955
"Colombo,Sri Lanka",2023-01-03,27.0,0.0,5018.506574174957,5312.883766145872,2889.096002106433,3375.875129415068,0,0,0.27731735065395624
"Colombo,Sri Lanka",2023-01-04,27.4,0.0,5213.071426940415,5518.861467368692,3001.1047301945346,3506.756027507186,0,0,0.309560402023623
"Colombo,Sri Lanka",2023-01-05,27.3,0.0,5471.950933209647,5792.9264119726095,3150.1386580244853,3680.900441549969,0,0,0.35246159975050595
"Colombo,Sri Lanka",2023-01-06,27.4,0.83,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,0,0,0.31676769757986434
"Colombo,Sri Lanka",2023-01-07,26.7,12.142,5399.923343116097,5716.673804056969,3108.673210185584,3632.4485472593865,0,0,0.34052527489835405
"Colombo,Sri Lanka",2023-01-08,26.9,0.19,8168.833706481633,8648.003812697298,4702.702777100236,5495.053585851387,0,0,0.7993857412931729
"Colombo,Sri Lanka",2023-01-09,27.2,0.0,5495.058859352745,5817.389810368206,3163.4416229703806,3696.4448016112415,0,0,0.3562910172382393
"Colombo,Sri Lanka",2023-01-10,26.5,0.0,5065.54034443328,5362.676458607804,2916.1727978840004,3407.514050857309,0,0,0.2851117300035312
"Colombo,Sri Lanka",2023-01-11,26.0,0.0,5018.99174598059,5313.397397317186,2889.375309885206,3376.201497311159,0,0,0.27739775273701406
"Colombo,Sri Lanka",2023-01-12,26.3,0.0,4834.483000414461,5118.065677702694,2783.155766024907,3252.08519376349,0,0,0.2468211872531495
"Colombo,Sri Lanka",2023-01-13,25.7,0.0,5017.627885196374,5311.953534743203,2888.5901510574017,3375.284048338369,0,0,0.2771717353823814
"Colombo,Sri Lanka",2023-01-14,26.9,0.004,5399.923343116097,5716.673804056969,3108.673210185584,3632.4485472593865,0,0,0.34052527489835405
"Colombo,Sri Lanka",2023-01-15,26.6,0.164,5447.710275356063,5767.263837721191,3136.183592576607,3664.5941096245137,0,0,0.3484444673378506
"Colombo,Sri Lanka",2023-01-16,26.3,54.473,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,1,1,0.31676769757986434
"Colombo,Sri Lanka",2023-01-17,25.5,2.381,5208.775614156236,5514.313669400086,2998.631680621493,3503.866297798877,0,0,0.30884850514036755
"Colombo,Sri Lanka",2023-01-18,26.3,0.0,5017.627885196374,5311.953534743203,2888.5901510574017,3375.284048338369,0,0,0.2771717353823814
"Colombo,Sri Lanka",2023-01-19,26.7,0.0,5065.414817436339,5362.543568407423,2916.1005334484244,3407.429610703495,0,0,0.2850909278218777
"Colombo,Sri Lanka",2023-01-20,26.0,0.0,5029.204263803092,5324.208964333926,2895.2545378938453,3383.071306967901,0,0,0.2790901588015434
"Colombo,Sri Lanka",2023-01-21,25.5,0.614,5521.486277192709,5845.367416284999,3178.6555807681725,3714.2221346289366,0,0,0.3606705368630343
"Colombo,Sri Lanka",2023-01-22,26.2,0.018,5259.212560776053,5567.709162850136,3027.667645541341,3537.794485633416,0,0,0.3172068547481063
"Colombo,Sri Lanka",2023-01-23,27.0,2.14,5113.201749676306,5413.133602071644,2943.6109158394474,3439.575173068623,0,0,0.2930101202613744
"Colombo,Sri Lanka",2023-01-24,26.0,80.432,5447.710275356063,5767.263837721191,3136.183592576607,3664.5941096245137,1,1,0.3484444673378506
"Colombo,Sri Lanka",2023-01-25,26.3,88.208,5686.64493655589,6020.214006042295,3273.7355045317217,3825.321921450152,1,1,0.388040429535334
"Colombo,Sri Lanka",2023-01-26,26.6,0.013,5543.284139835993,5868.443905049632,3191.204357358653,3728.885234354768,0,0,0.36428285221684364
"Colombo,Sri Lanka",2023-01-27,26.9,0.033,5830.005733275788,6171.984107034959,3356.2666517047905,3921.758608545533,0,0,0.41179800685382373
"Colombo,Sri Lanka",2023-01-28,26.9,0.0,5256.61833617262,5564.962765375588,3026.1741805394386,3536.049389121256,0,0,0.31677694299393255
"Colombo,Sri Lanka",2023-01-29,26.2,0.0,5402.210723949232,5719.095358819473,3109.990028789412,3633.9872345066674,0,0,0.3409043368751523
"Colombo,Sri Lanka",2023-01-30,26.2,0.682,6303.043262539247,6672.769225646616,3628.588868372613,4239.96395643491,0,0,0.49018921235180724
"Colombo,Sri Lanka",2023-01-31,25.5,6.713,5958.788462168481,6308.321015153175,3430.405374387525,4008.388845079301,0,0,0.43313972445694326
"Colombo,Sri Lanka",2023-02-01,26.1,2.685,5543.284139835993,5868.443905049632,3191.204357358653,3728.885234354768,0,0,0.36428285221684364
"Colombo,Sri Lanka",2023-02-02,26.1,4.904,5352.136410876133,5666.083770392749,3081.162827794561,3600.30298489426,0,0,0.3326060824588576
"Colombo,Sri Lanka",2023-02-03,26.6,11.822,5686.64493655589,6020.214006042295,3273.7355045317217,3825.321921450152,0,0,0.388040429535334
"Colombo,Sri Lanka",2023-02-04,27.1,1.515,5934.143328435867,6282.230239144971,3416.2174568694577,3991.8104282137774,0,0,0.42905556279229307
"Colombo,Sri Lanka",2023-02-05,27.4,0.036,5591.32212606984,5919.299719114616,3218.859268620828,3761.199677027524,0,0,0.37224364901964757
"Colombo,Sri Lanka",2023-02-06,27.3,0.001,5238.623144539819,5545.912005935204,3015.814557525094,3523.944289928033,0,0,0.313794801666882
"Colombo,Sri Lanka",2023-02-07,27.6,0.176,6808.465760767298,7207.83896127253,3919.554735891751,4579.954193848401,0,0,0.5739472156197307
"Colombo,Sri Lanka",2023-02-08,27.9,0.0,6773.560289403827,7170.885993409347,3899.460061056254,4556.473799648494,0,0,0.5681627232499216
"Colombo,Sri Lanka",2023-02-09,27.7,0.014,5400.104659889455,5716.865756568631,3108.7775921480825,3632.570516370451,0,0,0.3405553224940757
"Colombo,Sri Lanka",2023-02-10,27.5,0.0,5257.022812051649,5565.390967132372,3026.4070326096275,3536.321474061324,0,0,0.3168439722459274
"Colombo,Sri Lanka",2023-02-11,27.1,0.179,5256.5625463962015,5564.903703064308,3026.142063012516,3536.011860164005,0,0,0.31676769757986434
"Colombo,Sri Lanka",2023-02-12,27.3,0.0,5591.07107207596,5919.033938713854,3218.714739749676,3761.030796719896,0,0,0.37220204465634055
"Colombo,Sri Lanka",2023-02-13,26.4,0.018,5600.583228955214,5929.104062787195,3224.1907780899824,3767.42948393115,0,0,0.3737783877549773
"Colombo,Sri Lanka",2023-02-14,27.5,0.0,6019.208790029082,6372.285498270061,3465.188656044722,4049.0327057818727,0,0,0.44315250789285954
"Colombo,Sri Lanka",2023-02-15,27.2,0.0,5676.306891736449,6009.269548825174,3267.7840120875067,3818.3676716395935,0,0,0.3863272212891504
"Colombo,Sri Lanka",2023-02-16,27.0,0.0,5707.256270204286,6042.034366008084,3285.601210147829,3839.186860674453,0,0,0.39145611474351316
"Colombo,Sri Lanka",2023-02-17,27.3,0.0,5564.810027319241,5891.232465046772,3203.5965610053854,3743.365380414003,0,0,0.36785009617707076
"Colombo,Sri Lanka",2023-02-18,28.1,0.026,5182.119059734555,5486.09348613339,2983.285811552412,3485.9348279924748,0,0,0.3044310132792212
"Colombo,Sri Lanka",2023-02-19,27.2,23.454,5018.129993184136,5312.485095544728,2888.8792087997053,3375.621808953625,0,0,0.27725494410899554
"Colombo,Sri Lanka",2023-02-20,26.6,40.366,5065.428764880443,5362.558333985243,2916.108562830155,3407.438992942808,1,1,0.28509323917539486
